date,open,high,low,close,volume,ha_close,ha_open,ha_high,ha_low,VolumeMA,supertrend,supertrend_trend,final_lower,final_upper,KC1_lower,KC1_middle,KC1_upper,KC2_lower,KC2_middle,KC2_upper
2026-01-12T09:14:00.000000000,140700.0,140712.0,140666.0,140672.0,26.0,140687.5,140757.19,140757.19,140666.0,,139811.84,1.0,139811.84,,,,,,,
2026-01-12T09:15:00.000000000,140667.0,140693.0,140650.0,140680.0,33.0,140672.5,140722.34,140722.34,140650.0,,139847.45,1.0,139847.45,,,,,,,
2026-01-12T09:16:00.000000000,140662.0,140713.0,140662.0,140710.0,50.0,140686.75,140697.42,140713.0,140662.0,,139912.25,1.0,139912.25,,,,,,,
2026-01-12T09:17:00.000000000,140694.0,140721.0,140625.0,140629.0,39.0,140667.25,140692.09,140721.0,140625.0,,139936.88,1.0,139936.88,,,,,,,
2026-01-12T09:18:00.000000000,140637.0,140645.0,140601.0,140639.0,22.0,140630.5,140679.67,140679.67,140601.0,,139946.36,1.0,139946.36,,,,,,,
2026-01-12T09:19:00.000000000,140632.0,140698.0,140632.0,140664.0,27.0,140656.5,140655.08,140698.0,140632.0,,140013.42,1.0,140013.42,,,,,,,
2026-01-12T09:20:00.000000000,140664.0,140680.0,140620.0,140623.0,18.0,140646.75,140655.79,140680.0,140620.0,,140039.58,1.0,140039.58,,,,,,,
2026-01-12T09:21:00.000000000,140622.0,140658.0,140622.0,140629.0,16.0,140632.75,140651.27,140658.0,140622.0,,140076.22,1.0,140076.22,,,,,,,
2026-01-12T09:22:00.000000000,140629.0,140670.0,140612.0,140661.0,13.0,140643.0,140642.01,140670.0,140612.0,,140110.4,1.0,140110.4,,,,,,,
2026-01-12T09:23:00.000000000,140670.0,140757.0,140640.0,140754.0,31.0,140705.25,140642.51,140757.0,140640.0,,140174.16,1.0,140174.16,,,,,,,
2026-01-12T09:24:00.000000000,140740.0,140780.0,140733.0,140780.0,21.0,140758.25,140673.88,140780.0,140673.88,,140212.58,1.0,140212.58,,,,,,,
2026-01-12T09:25:00.000000000,140786.0,140793.0,140757.0,140757.0,20.0,140773.25,140716.06,140793.0,140716.06,,140260.84,1.0,140260.84,,,,,,,
2026-01-12T09:26:00.000000000,140750.0,140750.0,140713.0,140729.0,16.0,140735.5,140744.66,140750.0,140713.0,,140263.07,1.0,140263.07,,,,,,,
2026-01-12T09:27:00.000000000,140750.0,140750.0,140721.0,140721.0,27.0,140735.5,140740.08,140750.0,140721.0,,140302.32,1.0,140302.32,,,,,,,
2026-01-12T09:28:00.000000000,140721.0,140745.0,140721.0,140745.0,16.0,140733.0,140737.79,140745.0,140721.0,53.03,140333.54,1.0,140333.54,,,,,,,
2026-01-12T09:29:00.000000000,140744.0,140764.0,140741.0,140764.0,35.0,140753.25,140735.39,140764.0,140735.39,46.79,140377.78,1.0,140377.78,,,,,,,
2026-01-12T09:30:00.000000000,140764.0,140797.0,140753.0,140759.0,46.0,140768.25,140744.32,140797.0,140744.32,43.1,140414.86,1.0,140414.86,,,,,,,
2026-01-12T09:31:00.000000000,140759.0,140780.0,140744.0,140780.0,33.0,140765.75,140756.29,140780.0,140744.0,40.45,140427.38,1.0,140427.38,,,,,,,
2026-01-12T09:32:00.000000000,140738.0,140765.0,140711.0,140711.0,37.0,140731.25,140761.02,140765.0,140711.0,37.93,140427.38,1.0,140427.38,,,,,,,
2026-01-12T09:33:00.000000000,140712.0,140750.0,140712.0,140750.0,9.0,140731.0,140746.13,140750.0,140712.0,35.55,140427.38,1.0,140427.38,,,,,,,
2026-01-12T09:34:00.000000000,140750.0,140760.0,140740.0,140758.0,16.0,140752.0,140738.57,140760.0,140738.57,33.34,140462.33,1.0,140462.33,,,,,,,
2026-01-12T09:35:00.000000000,140758.0,140766.0,140741.0,140741.0,15.0,140751.5,140745.28,140766.0,140741.0,32.24,140485.24,1.0,140485.24,,,,,,,
2026-01-12T09:36:00.000000000,140741.0,140767.0,140740.0,140767.0,9.0,140753.75,140748.39,140767.0,140740.0,30.07,140501.27,1.0,140501.27,,,,,,,
2026-01-12T09:37:00.000000000,140767.0,140770.0,140740.0,140770.0,23.0,140761.75,140751.07,140770.0,140740.0,28.52,140515.99,1.0,140515.99,,,,,,,
2026-01-12T09:38:00.000000000,140770.0,140770.0,140751.0,140753.0,9.0,140761.0,140756.41,140770.0,140751.0,26.41,140537.79,1.0,140537.79,,,,,,,
2026-01-12T09:39:00.000000000,140753.0,140800.0,140753.0,140800.0,10.0,140776.5,140758.71,140800.0,140753.0,25.07,140557.26,1.0,140557.26,,,,,,,
2026-01-12T09:40:00.000000000,140800.0,140810.0,140780.0,140793.0,16.0,140795.75,140767.6,140810.0,140767.6,24.34,140574.53,1.0,140574.53,,,,,,,
2026-01-12T09:41:00.000000000,140799.0,140803.0,140771.0,140771.0,6.0,140786.0,140781.68,140803.0,140771.0,23.62,140581.35,1.0,140581.35,,,,,,,
2026-01-12T09:42:00.000000000,140770.0,140790.0,140770.0,140790.0,2.0,140780.0,140783.84,140790.0,140770.0,22.1,140586.92,1.0,140586.92,,,,,,,
2026-01-12T09:43:00.000000000,140790.0,140790.0,140771.0,140771.0,14.0,140780.5,140781.92,140790.0,140771.0,21.69,140599.13,1.0,140599.13,,,,,,,
2026-01-12T09:44:00.000000000,140789.0,140800.0,140771.0,140791.0,7.0,140787.75,140781.21,140800.0,140771.0,20.79,140610.66,1.0,140610.66,,,,,,,
2026-01-12T09:45:00.000000000,140791.0,140850.0,140791.0,140849.0,26.0,140820.25,140784.48,140850.0,140784.48,19.97,140633.68,1.0,140633.68,,,,,,,
2026-01-12T09:46:00.000000000,140840.0,140850.0,140818.0,140818.0,10.0,140831.5,140802.36,140850.0,140802.36,18.97,140641.92,1.0,140641.92,,,,,,,
2026-01-12T09:47:00.000000000,140818.0,140833.0,140801.0,140801.0,16.0,140813.25,140816.93,140833.0,140801.0,18.76,140641.92,1.0,140641.92,,,,,,,
2026-01-12T09:48:00.000000000,140801.0,140855.0,140800.0,140855.0,27.0,140827.75,140815.09,140855.0,140800.0,18.76,140644.73,1.0,140644.73,,,,,,,
2026-01-12T09:49:00.000000000,140855.0,140882.0,140855.0,140882.0,22.0,140868.5,140821.42,140882.0,140821.42,18.9,140662.99,1.0,140662.99,,140403.1,140753.02,141102.94,140510.77,140753.02,140995.27
2026-01-12T09:50:00.000000000,140882.0,140899.0,140811.0,140811.0,20.0,140850.75,140844.96,140899.0,140811.0,19.03,140662.99,1.0,140662.99,,140409.44,140756.85,141104.27,140516.34,140756.85,140997.37
2026-01-12T09:51:00.000000000,140801.0,140840.0,140780.0,140800.0,27.0,140805.25,140847.86,140847.86,140780.0,19.52,140662.99,1.0,140662.99,,140415.94,140758.75,141101.56,140521.42,140758.75,140996.08
2026-01-12T09:52:00.000000000,140800.0,140871.0,140800.0,140871.0,18.0,140835.5,140826.55,140871.0,140800.0,19.07,140662.99,1.0,140662.99,,140423.35,140761.76,141100.17,140527.48,140761.76,140996.05
2026-01-12T09:53:00.000000000,140871.0,140888.0,140843.0,140866.0,29.0,140867.0,140831.03,140888.0,140831.03,19.34,140662.99,1.0,140662.99,,140433.49,140765.89,141098.29,140535.76,140765.89,140996.01
2026-01-12T09:54:00.000000000,140861.0,140873.0,140837.0,140855.0,23.0,140856.5,140849.01,140873.0,140837.0,19.45,140662.99,1.0,140662.99,,140445.49,140769.44,141093.4,140545.16,140769.44,140993.72
2026-01-12T09:55:00.000000000,140822.0,140826.0,140810.0,140810.0,14.0,140817.0,140852.76,140852.76,140810.0,19.38,140662.99,1.0,140662.99,,140454.13,140771.31,141088.48,140551.72,140771.31,140990.89
2026-01-12T09:56:00.000000000,140810.0,140833.0,140810.0,140833.0,8.0,140821.5,140834.88,140834.88,140810.0,18.72,140662.99,1.0,140662.99,,140465.36,140773.27,141081.18,140560.11,140773.27,140986.44
2026-01-12T09:57:00.000000000,140833.0,140850.0,140833.0,140843.0,2.0,140839.75,140828.19,140850.0,140828.19,18.24,140662.99,1.0,140662.99,,140476.41,140775.88,141075.35,140568.56,140775.88,140983.2
2026-01-12T09:58:00.000000000,140862.0,140862.0,140855.0,140855.0,3.0,140858.5,140833.97,140862.0,140833.97,17.14,140665.09,1.0,140665.09,,140487.83,140779.12,141070.42,140577.45,140779.12,140980.79
2026-01-12T09:59:00.000000000,140844.0,140844.0,140800.0,140831.0,20.0,140829.75,140846.23,140846.23,140800.0,16.24,140665.09,1.0,140665.09,,140493.78,140781.11,141068.44,140582.19,140781.11,140980.03
2026-01-12T10:00:00.000000000,140831.0,140841.0,140823.0,140841.0,9.0,140834.0,140837.99,140841.0,140823.0,15.41,140665.09,1.0,140665.09,,140504.83,140783.18,141061.54,140590.47,140783.18,140975.89
2026-01-12T10:01:00.000000000,140841.0,140867.0,140799.0,140799.0,19.0,140826.5,140836.0,140867.0,140799.0,14.79,140665.09,1.0,140665.09,,140508.77,140784.88,141060.99,140593.73,140784.88,140976.03
2026-01-12T10:02:00.000000000,140799.0,140849.0,140761.0,140849.0,16.0,140814.5,140831.25,140849.0,140761.0,15.03,140665.09,1.0,140665.09,,140509.55,140786.04,141062.53,140594.62,140786.04,140977.46
2026-01-12T10:03:00.000000000,140849.0,140849.0,140841.0,140841.0,1.0,140845.0,140822.87,140849.0,140822.87,14.52,140665.09,1.0,140665.09,,140518.31,140788.35,141058.4,140601.4,140788.35,140975.31
2026-01-12T10:04:00.000000000,140841.0,140841.0,140750.0,140750.0,21.0,140795.5,140833.94,140841.0,140750.0,14.72,140665.09,1.0,140665.09,,140517.07,140788.63,141060.2,140600.63,140788.63,140976.64
2026-01-12T10:05:00.000000000,140750.0,140795.0,140750.0,140795.0,16.0,140772.5,140814.72,140814.72,140750.0,14.97,140665.09,1.0,140665.09,,140518.84,140788.0,141057.17,140601.66,140788.0,140974.35
2026-01-12T10:06:00.000000000,140795.0,140795.0,140777.0,140777.0,3.0,140786.0,140793.61,140795.0,140777.0,14.28,140665.09,1.0,140665.09,,140526.45,140787.92,141049.4,140606.9,140787.92,140968.94
2026-01-12T10:07:00.000000000,140795.0,140848.0,140795.0,140813.0,10.0,140812.75,140789.8,140848.0,140789.8,14.31,140665.09,1.0,140665.09,,140529.77,140788.9,141048.02,140609.5,140788.9,140968.29
2026-01-12T10:08:00.000000000,140825.0,140840.0,140825.0,140840.0,3.0,140832.5,140801.28,140840.0,140801.28,14.07,140665.09,1.0,140665.09,,140536.71,140790.61,141044.5,140614.83,140790.61,140966.38
2026-01-12T10:09:00.000000000,140840.0,140840.0,140801.0,140801.0,4.0,140820.5,140816.89,140840.0,140801.0,13.66,140665.09,1.0,140665.09,,140542.87,140791.78,141040.69,140619.45,140791.78,140964.1
2026-01-12T10:10:00.000000000,140801.0,140805.0,140801.0,140805.0,1.0,140803.0,140818.69,140818.69,140801.0,13.48,140665.09,1.0,140665.09,,140550.58,140792.22,141033.85,140624.93,140792.22,140959.5
2026-01-12T10:11:00.000000000,140802.0,140808.0,140802.0,140808.0,2.0,140805.0,140810.85,140810.85,140802.0,13.48,140665.09,1.0,140665.09,,140559.43,140792.72,141026.01,140631.21,140792.72,140954.23
2026-01-12T10:12:00.000000000,140808.0,140835.0,140808.0,140820.0,4.0,140817.75,140807.92,140835.0,140807.92,13.14,140665.09,1.0,140665.09,,140565.74,140793.7,141021.66,140635.88,140793.7,140951.52
2026-01-12T10:13:00.000000000,140820.0,140845.0,140801.0,140845.0,9.0,140827.75,140812.84,140845.0,140801.0,13.21,140665.09,1.0,140665.09,,140570.41,140795.04,141019.67,140639.52,140795.04,140950.55
2026-01-12T10:14:00.000000000,140819.0,140850.0,140819.0,140850.0,5.0,140834.5,140820.29,140850.0,140819.0,12.48,140670.84,1.0,140670.84,,140576.81,140796.58,141016.36,140644.43,140796.58,140948.73
2026-01-12T10:15:00.000000000,140850.0,140860.0,140837.0,140860.0,9.0,140851.75,140827.4,140860.0,140827.4,12.45,140683.37,1.0,140683.37,,140583.44,140798.75,141014.06,140649.69,140798.75,140947.81
2026-01-12T10:16:00.000000000,140860.0,140870.0,140859.0,140870.0,5.0,140864.75,140839.57,140870.0,140839.57,12.07,140698.32,1.0,140698.32,,140590.59,140801.34,141012.08,140655.44,140801.34,140947.24
2026-01-12T10:17:00.000000000,140870.0,140870.0,140869.0,140870.0,2.0,140869.75,140852.16,140870.0,140852.16,11.21,140713.12,1.0,140713.12,,140599.27,140804.02,141008.77,140662.27,140804.02,140945.77
2026-01-12T10:18:00.000000000,140870.0,140875.0,140838.0,140875.0,4.0,140864.5,140860.96,140875.0,140838.0,10.59,140713.12,1.0,140713.12,,140604.95,140806.39,141007.83,140666.93,140806.39,140945.85
2026-01-12T10:19:00.000000000,140875.0,140900.0,140856.0,140900.0,15.0,140882.75,140862.73,140900.0,140856.0,10.41,140727.23,1.0,140727.23,,140610.24,140809.38,141008.53,140671.51,140809.38,140947.26
2026-01-12T10:20:00.000000000,140900.0,140900.0,140890.0,140890.0,3.0,140895.0,140872.74,140900.0,140872.74,9.59,140739.78,1.0,140739.78,,140617.93,140812.74,141007.55,140677.87,140812.74,140947.61
2026-01-12T10:21:00.000000000,140900.0,140901.0,140890.0,140890.0,11.0,140895.25,140883.87,140901.0,140883.87,9.34,140753.65,1.0,140753.65,,140626.62,140815.98,141005.33,140684.89,140815.98,140947.07
2026-01-12T10:22:00.000000000,140890.0,140890.0,140872.0,140874.0,2.0,140881.5,140889.56,140890.0,140872.0,8.41,140753.65,1.0,140753.65,,140633.65,140818.55,141003.44,140690.54,140818.55,140946.55
2026-01-12T10:23:00.000000000,140874.0,140874.0,140822.0,140822.0,13.0,140848.0,140885.53,140885.53,140822.0,8.07,140753.65,1.0,140753.65,,140633.96,140819.7,141005.44,140691.11,140819.7,140948.29
2026-01-12T10:24:00.000000000,140822.0,140835.0,140809.0,140831.0,5.0,140824.25,140866.76,140866.76,140809.0,7.76,140753.65,1.0,140753.65,,140634.06,140819.88,141005.7,140691.24,140819.88,140948.52
2026-01-12T10:25:00.000000000,140811.0,140811.0,140801.0,140801.0,8.0,140806.0,140845.51,140845.51,140801.0,7.76,140753.65,1.0,140753.65,,140635.13,140819.34,141003.54,140691.81,140819.34,140946.86
2026-01-12T10:26:00.000000000,140801.0,140815.0,140801.0,140815.0,2.0,140808.0,140825.75,140825.75,140801.0,7.76,140753.65,1.0,140753.65,,140638.76,140818.89,140999.03,140694.18,140818.89,140943.6
2026-01-12T10:27:00.000000000,140815.0,140840.0,140815.0,140840.0,2.0,140827.5,140816.88,140840.0,140815.0,7.72,140753.65,1.0,140753.65,,140642.08,140819.23,140996.38,140696.59,140819.23,140941.87
2026-01-12T10:28:00.000000000,140840.0,140840.0,140830.0,140832.0,5.0,140835.5,140822.19,140840.0,140822.19,7.21,140753.65,1.0,140753.65,,140647.4,140819.87,140992.34,140700.46,140819.87,140939.27
2026-01-12T10:29:00.000000000,140815.0,140840.0,140815.0,140821.0,8.0,140822.75,140828.84,140840.0,140815.0,7.17,140753.65,1.0,140753.65,,140651.09,140819.98,140988.88,140703.05,140819.98,140936.91
2026-01-12T10:30:00.000000000,140811.0,140811.0,140788.0,140803.0,15.0,140803.25,140825.8,140825.8,140788.0,7.03,140753.65,1.0,140753.65,,140652.24,140819.32,140986.41,140703.65,140819.32,140935.0
2026-01-12T10:31:00.000000000,140804.0,140804.0,140775.0,140775.0,8.0,140789.5,140814.52,140814.52,140775.0,6.76,140753.65,1.0,140753.65,,140652.58,140818.15,140983.73,140703.53,140818.15,140932.78
2026-01-12T10:32:00.000000000,140764.0,140830.0,140764.0,140830.0,7.0,140797.0,140802.01,140830.0,140764.0,6.97,140753.65,1.0,140753.65,,140649.83,140817.33,140984.82,140701.37,140817.33,140933.28
2026-01-12T10:33:00.000000000,140830.0,140830.0,140830.0,140830.0,1.0,140830.0,140799.51,140830.0,140799.51,6.28,140753.65,1.0,140753.65,,140652.69,140817.82,140982.95,140703.5,140817.82,140932.14
2026-01-12T10:34:00.000000000,140830.0,140857.0,140830.0,140857.0,7.0,140843.5,140814.75,140857.0,140814.75,5.97,140753.65,1.0,140753.65,,140654.79,140818.83,140982.87,140705.26,140818.83,140932.39
2026-01-12T10:35:00.000000000,140857.0,140857.0,140857.0,140857.0,0.0,140857.0,140829.13,140857.0,140829.13,5.86,140753.65,1.0,140753.65,,140659.17,140820.33,140981.48,140708.76,140820.33,140931.9
2026-01-12T10:36:00.000000000,140857.0,140868.0,140857.0,140868.0,5.0,140862.5,140843.06,140868.0,140843.06,5.69,140753.65,1.0,140753.65,,140663.96,140821.98,140980.0,140712.58,140821.98,140931.38
2026-01-12T10:37:00.000000000,140868.0,140890.0,140868.0,140890.0,13.0,140879.0,140852.78,140890.0,140852.78,6.03,140753.65,1.0,140753.65,,140667.65,140824.22,140980.78,140715.83,140824.22,140932.61
2026-01-12T10:38:00.000000000,140890.0,140939.0,140890.0,140922.0,15.0,140910.25,140865.89,140939.0,140865.89,6.41,140753.65,1.0,140753.65,,140667.85,140827.59,140987.33,140717.0,140827.59,140938.18
2026-01-12T10:39:00.000000000,140936.0,140937.0,140894.0,140932.0,16.0,140924.75,140888.07,140937.0,140888.07,6.93,140753.65,1.0,140753.65,,140671.69,140831.4,140991.11,140720.83,140831.4,140941.97
2026-01-12T10:40:00.000000000,140932.0,140935.0,140912.0,140931.0,13.0,140927.5,140906.41,140935.0,140906.41,7.31,140762.93,1.0,140762.93,,140678.08,140835.17,140992.26,140726.41,140835.17,140943.93
2026-01-12T10:41:00.000000000,140931.0,140940.0,140930.0,140930.0,22.0,140932.75,140916.96,140940.0,140916.96,7.93,140777.26,1.0,140777.26,,140685.13,140839.0,140992.87,140732.47,140839.0,140945.52
2026-01-12T10:42:00.000000000,140930.0,140930.0,140890.0,140890.0,17.0,140910.0,140924.85,140930.0,140890.0,8.21,140777.26,1.0,140777.26,,140688.5,140841.78,140995.06,140735.66,140841.78,140947.9
2026-01-12T10:43:00.000000000,140864.0,140979.0,140864.0,140960.0,24.0,140916.75,140917.43,140979.0,140864.0,8.86,140777.26,1.0,140777.26,,140682.79,140844.72,141006.65,140732.61,140844.72,140956.83
2026-01-12T10:44:00.000000000,140980.0,140980.0,140922.0,140930.0,41.0,140953.0,140917.09,140980.0,140917.09,9.97,140777.26,1.0,140777.26,,140685.33,140848.97,141012.61,140735.68,140848.97,140962.26
2026-01-12T10:45:00.000000000,140922.0,140922.0,140889.0,140900.0,18.0,140908.25,140935.04,140935.04,140889.0,10.41,140777.26,1.0,140777.26,,140685.91,140851.29,141016.67,140736.8,140851.29,140965.79
2026-01-12T10:46:00.000000000,140907.0,140951.0,140900.0,140939.0,15.0,140924.25,140921.65,140951.0,140900.0,10.86,140777.26,1.0,140777.26,,140688.76,140854.15,141019.55,140739.65,140854.15,140968.66
2026-01-12T10:47:00.000000000,140968.0,140984.0,140968.0,140970.0,15.0,140972.5,140922.95,140984.0,140922.95,11.24,140777.26,1.0,140777.26,,140692.1,140858.79,141025.48,140743.39,140858.79,140974.19
2026-01-12T10:48:00.000000000,140982.0,140990.0,140951.0,140989.0,9.0,140978.0,140947.72,140990.0,140947.72,11.03,140777.26,1.0,140777.26,,140697.93,140863.47,141029.01,140748.86,140863.47,140978.07
2026-01-12T10:49:00.000000000,140985.0,140999.0,140969.0,140996.0,18.0,140987.25,140962.86,140999.0,140962.86,11.55,140787.15,1.0,140787.15,,140704.67,140868.32,141031.98,140755.02,140868.32,140981.62
2026-01-12T10:50:00.000000000,140996.0,140996.0,140970.0,140970.0,3.0,140983.0,140975.06,140996.0,140970.0,11.28,140798.2,1.0,140798.2,,140712.27,140872.82,141033.37,140761.67,140872.82,140983.97
2026-01-12T10:51:00.000000000,140989.0,140989.0,140969.0,140975.0,9.0,140980.5,140979.03,140989.0,140969.0,11.52,140804.68,1.0,140804.68,,140720.24,140877.04,141033.85,140768.49,140877.04,140985.6
2026-01-12T10:52:00.000000000,140975.0,140990.0,140975.0,140990.0,5.0,140982.5,140979.76,140990.0,140975.0,11.24,140819.61,1.0,140819.61,,140728.61,140881.18,141033.74,140775.55,140881.18,140986.8
2026-01-12T10:53:00.000000000,140989.0,141000.0,140989.0,141000.0,26.0,140994.5,140981.13,141000.0,140981.13,11.97,140836.42,1.0,140836.42,,140736.63,140885.62,141034.61,140782.48,140885.62,140988.77
2026-01-12T10:54:00.000000000,141000.0,141038.0,140990.0,140999.0,33.0,141006.75,140987.82,141038.0,140987.82,12.83,140854.1,1.0,140854.1,,140740.83,140890.37,141039.91,140786.84,140890.37,140993.9
2026-01-12T10:55:00.000000000,141020.0,141023.0,140974.0,140978.0,21.0,140998.75,140997.28,141023.0,140974.0,13.48,140854.1,1.0,140854.1,,140744.7,140894.62,141044.54,140790.83,140894.62,140998.41
2026-01-12T10:56:00.000000000,140978.0,141040.0,140978.0,141040.0,23.0,141009.0,140998.02,141040.0,140978.0,14.21,140854.1,1.0,140854.1,,140747.16,140899.11,141051.05,140793.91,140899.11,141004.3
2026-01-12T10:57:00.000000000,141040.0,141045.0,140981.0,141015.0,37.0,141020.25,141003.51,141045.0,140981.0,15.31,140854.1,1.0,140854.1,,140749.71,140903.86,141058.0,140797.14,140903.86,141010.57
2026-01-12T10:58:00.000000000,141015.0,141018.0,140990.0,141016.0,8.0,141009.75,141011.88,141018.0,140990.0,15.31,140854.1,1.0,140854.1,,140756.06,140908.01,141059.96,140802.81,140908.01,141013.21
2026-01-12T10:59:00.000000000,141016.0,141031.0,141016.0,141021.0,15.0,141021.0,141010.81,141031.0,141010.81,15.31,140856.07,1.0,140856.07,,140763.74,140912.44,141061.15,140809.49,140912.44,141015.39
2026-01-12T11:00:00.000000000,140961.0,141050.0,140961.0,141050.0,24.0,141005.5,141015.91,141050.0,140961.0,15.86,140856.07,1.0,140856.07,,140761.88,140916.09,141070.31,140809.33,140916.09,141022.86
2026-01-12T11:01:00.000000000,141050.0,141050.0,141010.0,141043.0,12.0,141038.25,141010.7,141050.0,141010.0,16.03,140856.07,1.0,140856.07,,140767.04,140920.88,141074.72,140814.38,140920.88,141027.39
2026-01-12T11:02:00.000000000,141043.0,141137.0,141036.0,141121.0,40.0,141084.25,141024.48,141137.0,141024.48,17.38,140870.71,1.0,140870.71,,140765.14,140927.29,141089.44,140815.03,140927.29,141039.54
2026-01-12T11:03:00.000000000,141110.0,141190.0,141110.0,141174.0,25.0,141146.0,141054.36,141190.0,141054.36,18.0,140878.9,1.0,140878.9,,140762.79,140935.87,141108.94,140816.04,140935.87,141055.69
2026-01-12T11:04:00.000000000,141174.0,141200.0,141150.0,141150.0,60.0,141168.5,141100.18,141200.0,141100.18,20.07,140891.21,1.0,140891.21,,140765.98,140944.99,141124.0,140821.06,140944.99,141068.92
2026-01-12T11:05:00.000000000,141132.0,141161.0,141099.0,141099.0,20.0,141122.75,141134.34,141161.0,141099.0,20.59,140891.21,1.0,140891.21,,140771.11,140951.96,141132.81,140826.76,140951.96,141077.16
2026-01-12T11:06:00.000000000,141141.0,141141.0,141113.0,141113.0,5.0,141127.0,141128.55,141141.0,141113.0,20.31,140891.21,1.0,140891.21,,140781.5,140958.82,141136.15,140836.06,140958.82,141081.59
2026-01-12T11:07:00.000000000,141115.0,141120.0,141107.0,141107.0,9.0,141112.25,141127.77,141127.77,141107.0,20.1,140891.21,1.0,140891.21,,140791.82,140964.84,141137.86,140845.06,140964.84,141084.62
2026-01-12T11:08:00.000000000,141107.0,141167.0,141107.0,141145.0,13.0,141131.5,141120.01,141167.0,141107.0,20.0,140906.33,1.0,140906.33,,140797.5,140971.38,141145.26,140851.0,140971.38,141091.75
2026-01-12T11:09:00.000000000,141145.0,141210.0,141140.0,141210.0,13.0,141176.25,141125.76,141210.0,141125.76,20.0,140926.58,1.0,140926.58,,140801.61,140979.41,141157.21,140856.32,140979.41,141102.5
2026-01-12T11:10:00.000000000,141210.0,141234.0,141202.0,141229.0,18.0,141218.75,141151.0,141234.0,141151.0,19.86,140942.13,1.0,140942.13,,140807.39,140988.8,141170.2,140863.21,140988.8,141114.38
2026-01-12T11:11:00.000000000,141235.0,141292.0,141224.0,141278.0,36.0,141257.25,141184.88,141292.0,141184.88,20.52,140970.26,1.0,140970.26,,140811.38,140999.32,141187.27,140869.21,140999.32,141129.44
2026-01-12T11:12:00.000000000,141278.0,141318.0,141272.0,141272.0,40.0,141285.0,141221.06,141318.0,141221.06,21.07,140989.39,1.0,140989.39,,140817.6,141010.53,141203.45,140876.96,141010.53,141144.09
2026-01-12T11:13:00.000000000,141295.0,141304.0,141255.0,141290.0,13.0,141286.0,141253.03,141304.0,141253.03,20.1,141006.0,1.0,141006.0,,140829.47,141021.33,141213.19,140888.51,141021.33,141154.15
2026-01-12T11:14:00.000000000,141290.0,141320.0,141278.0,141311.0,35.0,141299.75,141269.52,141320.0,141269.52,20.69,141029.3,1.0,141029.3,,140841.48,141032.25,141223.02,140900.18,141032.25,141164.32
2026-01-12T11:15:00.000000000,141311.0,141350.0,141288.0,141350.0,16.0,141324.75,141284.63,141350.0,141284.63,20.72,141052.26,1.0,141052.26,,140852.1,141043.72,141235.34,140911.06,141043.72,141176.38
2026-01-12T11:16:00.000000000,141350.0,141350.0,141287.0,141287.0,12.0,141318.5,141304.69,141350.0,141287.0,20.62,141054.75,1.0,141054.75,,140862.36,141054.49,141246.63,140921.48,141054.49,141187.51
